RRI_A,RRI_C,RRI_D,RRI_E,RRI_F,RRI_G,RRI_H,RRI_I,RRI_K,RRI_L,RRI_M,RRI_N,RRI_P,RRI_Q,RRI_R,RRI_S,RRI_T,RRI_V,RRI_W,RRI_Y,Labels
0.19285714285714287,0.4672897196261682,0.20300751879699247,0.07955449482895784,0.39370078740157477,0.09523809523809525,0.14619883040935672,0.44537815126050423,0.2725,0.26,0.37000000000000005,0.1433868974042027,0.1032132424537488,0.043010752688172046,0.4048582995951417,0.041748719968491534,0.07846039970392303,0.5862068965517241,0.5780346820809249,0.5066666666666666,nonDRNA
0.16285714285714284,0.0,0.22556390977443608,0.07955449482895784,0.39370078740157477,0.08818342151675485,0.14619883040935672,0.42016806722689076,0.345,0.25,0.3333333333333333,0.12360939431396786,0.09737098344693282,0.043010752688172046,0.4048582995951417,0.04923198109491926,0.07401924500370097,0.5413793103448277,0.0,0.4444444444444444,RNA
0.14285714285714285,0.4672897196261682,0.18796992481203006,0.11535401750198886,0.5708661417322834,0.08818342151675485,0.14619883040935672,0.42016806722689076,0.25,0.25,0.3333333333333333,0.12360939431396786,0.09737098344693282,0.043010752688172046,0.4534412955465587,0.03938558487593541,0.11621021465581052,0.4620689655172414,0.5780346820809249,0.5111111111111111,nonDRNA
0.1942857142857143,0.4672897196261682,0.18796992481203006,0.09307875894988066,0.39370078740157477,0.10670194003527336,0.14619883040935672,0.4705882352941177,0.25,0.2925,0.3333333333333333,0.12360939431396786,0.10418695228821812,0.048172043010752695,0.5668016194331983,0.04253643166601024,0.0851221317542561,0.3862068965517242,0.5780346820809249,0.4444444444444444,nonDRNA
0.1742857142857143,0.4672897196261682,0.2556390977443609,0.07955449482895784,0.39370078740157477,0.2689594356261023,0.0,0.42016806722689076,0.25,0.25,0.3333333333333333,0.12360939431396786,0.11684518013631938,0.043010752688172046,0.4048582995951417,0.03938558487593541,0.0851221317542561,0.44482758620689655,0.5780346820809249,0.4444444444444444,DNA
0.17285714285714285,0.4672897196261682,0.18796992481203006,0.08910103420843278,0.39370078740157477,0.1199294532627866,0.14619883040935672,0.4663865546218488,0.25,0.275,0.3333333333333333,0.12360939431396786,0.09737098344693282,0.043010752688172046,0.47773279352226716,0.04332414336352895,0.08956328645447817,0.37931034482758624,0.5780346820809249,0.4444444444444444,nonDRNA
0.32,0.4672897196261682,0.20300751879699247,0.0883054892601432,0.4763779527559055,0.1349206349206349,0.14619883040935672,0.42016806722689076,0.3025,0.5625,0.44333333333333336,0.14833127317676142,0.11002921129503407,0.043010752688172046,0.4048582995951417,0.03938558487593541,0.07401924500370097,0.3448275862068966,0.5780346820809249,0.4444444444444444,nonDRNA
0.14285714285714285,0.4672897196261682,0.18796992481203006,0.08591885441527447,0.39370078740157477,0.10317460317460317,0.14619883040935672,0.42016806722689076,0.335,0.3125,0.3333333333333333,0.1508034610630408,0.09737098344693282,0.043010752688172046,0.4736842105263157,0.04923198109491926,0.08216136195410807,0.37931034482758624,0.5780346820809249,0.4444444444444444,nonDRNA
0.17142857142857143,0.4672897196261682,0.18796992481203006,0.08671439936356405,0.39370078740157477,0.10934744268077601,0.14619883040935672,0.42016806722689076,0.25,0.305,0.42333333333333334,0.16440049443757726,0.1071080817916261,0.043010752688172046,0.4331983805668016,0.04489956675856636,0.07401924500370097,0.396551724137931,0.5780346820809249,0.4444444444444444,nonDRNA
0.15714285714285717,0.4672897196261682,0.18796992481203006,0.10739856801909309,0.39370078740157477,0.09347442680776015,0.14619883040935672,0.44537815126050423,0.3125,0.2925,0.37000000000000005,0.14585908529048208,0.10808179162609544,0.05118279569892473,0.4493927125506073,0.05632138637258763,0.07994078460399705,0.5137931034482759,0.5780346820809249,0.4444444444444444,nonDRNA
0.15142857142857144,0.4672897196261682,0.18796992481203006,0.10023866348448687,0.39370078740157477,0.0943562610229277,0.16374269005847955,0.42016806722689076,0.25,0.29,0.3333333333333333,0.12360939431396786,0.10808179162609544,0.043010752688172046,0.4696356275303643,0.0429302875147696,0.0843819393042191,0.4620689655172414,0.5780346820809249,0.4444444444444444,nonDRNA
0.20428571428571426,0.4672897196261682,0.21240601503759396,0.08591885441527447,0.39370078740157477,0.11375661375661376,0.3801169590643275,0.4789915966386554,0.2675,0.2825,0.3333333333333333,0.12360939431396786,0.1032132424537488,0.043010752688172046,0.4048582995951417,0.04411185506104766,0.08956328645447817,0.3689655172413793,0.6936416184971098,0.4444444444444444,nonDRNA
0.1757142857142857,0.4672897196261682,0.18796992481203006,0.08591885441527447,0.42125984251968507,0.10317460317460317,0.14619883040935672,0.4957983193277311,0.285,0.285,0.4166666666666667,0.13349814585908532,0.11684518013631938,0.043010752688172046,0.4048582995951417,0.08546671918077983,0.10658771280532939,0.42758620689655175,0.5780346820809249,0.5288888888888889,nonDRNA
0.19142857142857145,0.4672897196261682,0.21992481203007516,0.1543357199681782,0.39370078740157477,0.11111111111111112,0.14619883040935672,0.42016806722689076,0.5325,0.2825,0.3333333333333333,0.12360939431396786,0.11489776046738072,0.050322580645161284,0.5182186234817814,0.06183536825521859,0.08956328645447817,0.37931034482758624,0.5780346820809249,0.5333333333333333,nonDRNA
0.18714285714285714,0.4672897196261682,0.20300751879699247,0.08591885441527447,0.39370078740157477,0.09523809523809525,0.14619883040935672,0.45798319327731096,0.28,0.2725,0.3333333333333333,0.1557478368355995,0.11197663096397273,0.043010752688172046,0.4291497975708502,0.04568727845608507,0.09326424870466321,0.393103448275862,0.5780346820809249,0.47555555555555556,nonDRNA
0.14285714285714285,0.0,0.18796992481203006,0.07955449482895784,0.39370078740157477,0.08818342151675485,0.14619883040935672,0.5252100840336135,0.25,0.25,0.3333333333333333,0.1508034610630408,0.09737098344693282,0.043010752688172046,0.4048582995951417,0.03938558487593541,0.08364174685418208,0.396551724137931,0.5780346820809249,0.4444444444444444,nonDRNA
0.16428571428571428,0.4672897196261682,0.18796992481203006,0.09069212410501193,0.39370078740157477,0.08818342151675485,0.14619883040935672,0.47478991596638653,0.2775,0.3225,0.3333333333333333,0.12360939431396786,0.09737098344693282,0.043010752688172046,0.4048582995951417,0.03938558487593541,0.07401924500370097,0.3448275862068966,0.5780346820809249,0.4444444444444444,nonDRNA
0.15857142857142859,0.4672897196261682,0.2067669172932331,0.11455847255369928,0.4330708661417323,0.08818342151675485,0.16081871345029242,0.42016806722689076,0.28,0.2925,0.3333333333333333,0.13844252163164403,0.13242453748782865,0.043010752688172046,0.5060728744939271,0.0488381252461599,0.0851221317542561,0.40344827586206894,0.5780346820809249,0.5422222222222222,nonDRNA
0.18,0.4672897196261682,0.2462406015037594,0.08671439936356405,0.39370078740157477,0.09964726631393298,0.14619883040935672,0.44117647058823534,0.3,0.34,0.3333333333333333,0.134734239802225,0.09737098344693282,0.043010752688172046,0.4048582995951417,0.046474990153603776,0.07772020725388601,0.3620689655172414,0.5780346820809249,0.4444444444444444,nonDRNA
0.19142857142857145,0.4672897196261682,0.20864661654135339,0.10023866348448687,0.40551181102362205,0.11728395061728396,0.1564327485380117,0.42016806722689076,0.3,0.2925,0.3566666666666667,0.13844252163164403,0.14995131450827653,0.055053763440860215,0.5303643724696356,0.05041354864119732,0.07623982235381199,0.4206896551724138,0.5780346820809249,0.4577777777777778,nonDRNA
0.14285714285714285,0.4672897196261682,0.21428571428571425,0.09387430389817024,0.6574803149606299,0.11022927689594357,0.14619883040935672,0.42016806722689076,0.25,0.25,0.3333333333333333,0.12360939431396786,0.11489776046738072,0.043010752688172046,0.4048582995951417,0.05513981882630956,0.07401924500370097,0.3448275862068966,0.5780346820809249,0.5733333333333334,nonDRNA
0.16999999999999998,0.4672897196261682,0.20300751879699247,0.1097852028639618,0.39370078740157477,0.12962962962962962,0.16666666666666666,0.42016806722689076,0.25,0.3175,0.44333333333333336,0.13226205191594562,0.10516066212268745,0.05204301075268817,0.4291497975708502,0.044505710909807004,0.07401924500370097,0.3620689655172414,0.5780346820809249,0.5333333333333333,nonDRNA
0.14285714285714285,0.4672897196261682,0.2424812030075188,0.07955449482895784,0.4881889763779527,0.10405643738977072,0.18859649122807018,0.5084033613445378,0.305,0.25,0.3333333333333333,0.14709517923362175,0.09737098344693282,0.056344086021505375,0.4048582995951417,0.04411185506104766,0.07401924500370097,0.4068965517241379,0.5780346820809249,0.4444444444444444,nonDRNA
0.17857142857142858,0.0,0.18796992481203006,0.07955449482895784,0.39370078740157477,0.10405643738977072,0.14619883040935672,0.42016806722689076,0.25,0.295,0.3333333333333333,0.12360939431396786,0.09737098344693282,0.05548387096774194,0.5141700404858299,0.03938558487593541,0.07401924500370097,0.3448275862068966,0.5780346820809249,0.4444444444444444,RNA
0.18142857142857144,0.4672897196261682,0.21616541353383456,0.07955449482895784,0.5590551181102362,0.11287477954144622,0.14619883040935672,0.5420168067226891,0.25,0.265,0.3333333333333333,0.13349814585908532,0.1518987341772152,0.048602150537634406,0.44129554655870445,0.046474990153603776,0.07994078460399705,0.396551724137931,0.5780346820809249,0.4444444444444444,nonDRNA
0.15857142857142859,0.4672897196261682,0.22368421052631576,0.07955449482895784,0.5787401574803149,0.12522045855379188,0.14619883040935672,0.42016806722689076,0.285,0.27,0.3333333333333333,0.13720642768850433,0.10516066212268745,0.043010752688172046,0.4048582995951417,0.03938558487593541,0.08586232420429311,0.3448275862068966,0.5780346820809249,0.4977777777777778,nonDRNA
0.16857142857142857,0.0,0.20864661654135339,0.08989657915672235,0.39370078740157477,0.09700176366843034,0.14619883040935672,0.45378151260504207,0.305,0.4,0.37999999999999995,0.15203955500618047,0.09737098344693282,0.05075268817204301,0.4048582995951417,0.053170539582512805,0.09400444115470022,0.3896551724137931,0.5780346820809249,0.4444444444444444,nonDRNA
0.15714285714285717,0.4672897196261682,0.21992481203007516,0.0914876690533015,0.42125984251968507,0.09347442680776015,0.14619883040935672,0.43697478991596644,0.305,0.28,0.41333333333333333,0.13720642768850433,0.10516066212268745,0.043010752688172046,0.45748987854251005,0.049625836943678614,0.07994078460399705,0.4862068965517241,0.5780346820809249,0.5111111111111111,nonDRNA
0.14285714285714285,0.4672897196261682,0.21992481203007516,0.07955449482895784,0.452755905511811,0.12522045855379188,0.14619883040935672,0.4957983193277311,0.25,0.25,0.3333333333333333,0.15945611866501855,0.09737098344693282,0.043010752688172046,0.4048582995951417,0.03938558487593541,0.07401924500370097,0.45517241379310347,0.5780346820809249,0.4444444444444444,nonDRNA
0.14285714285714285,0.4672897196261682,0.18796992481203006,0.07955449482895784,0.39370078740157477,0.08818342151675485,0.14619883040935672,0.4957983193277311,0.25,0.37,0.3333333333333333,0.12360939431396786,0.09737098344693282,0.043010752688172046,0.4048582995951417,0.04608113430484442,0.08216136195410807,0.3448275862068966,0.5780346820809249,0.4444444444444444,nonDRNA
0.19,0.52803738317757,0.22556390977443608,0.07955449482895784,0.39370078740157477,0.10582010582010581,0.14619883040935672,0.42016806722689076,0.3275,0.3375,0.3333333333333333,0.17058096415327564,0.09737098344693282,0.043010752688172046,0.4048582995951417,0.051595116187475386,0.07401924500370097,0.3448275862068966,0.5780346820809249,0.4444444444444444,nonDRNA
0.14714285714285716,0.0,0.18796992481203006,0.07955449482895784,0.4251968503937008,0.10493827160493827,0.14619883040935672,0.42016806722689076,0.2775,0.29,0.3333333333333333,0.1557478368355995,0.11197663096397273,0.04559139784946237,0.4048582995951417,0.04411185506104766,0.09104367135455219,0.3448275862068966,0.5780346820809249,0.4444444444444444,nonDRNA
0.20857142857142857,0.4672897196261682,0.18796992481203006,0.10819411296738267,0.39370078740157477,0.09876543209876544,0.14619883040935672,0.42016806722689076,0.25,0.3325,0.3333333333333333,0.15945611866501855,0.09737098344693282,0.0,0.4048582995951417,0.053170539582512805,0.0843819393042191,0.4896551724137931,0.0,0.4444444444444444,nonDRNA
0.19,0.0,0.20300751879699247,0.07955449482895784,0.42913385826771655,0.11022927689594357,0.14619883040935672,0.45798319327731096,0.32,0.28,0.3333333333333333,0.13720642768850433,0.09737098344693282,0.059354838709677414,0.4048582995951417,0.03938558487593541,0.08142116950407106,0.3896551724137931,0.5780346820809249,0.47555555555555556,nonDRNA
0.14285714285714285,0.4672897196261682,0.20864661654135339,0.0914876690533015,0.39370078740157477,0.10141093474426807,0.14619883040935672,0.4957983193277311,0.25,0.2975,0.4166666666666667,0.16069221260815822,0.09737098344693282,0.043010752688172046,0.4048582995951417,0.04686884600236313,0.08290155440414508,0.3724137931034483,0.5780346820809249,0.4444444444444444,nonDRNA
0.15285714285714286,0.4672897196261682,0.20488721804511278,0.0954653937947494,0.42913385826771655,0.10141093474426807,0.14619883040935672,0.44117647058823534,0.27,0.2825,0.3333333333333333,0.14215080346106304,0.14118792599805258,0.04946236559139785,0.5020242914979757,0.04056715242221347,0.09030347890451518,0.3724137931034483,0.5780346820809249,0.5022222222222221,nonDRNA
0.14285714285714285,0.4672897196261682,0.18796992481203006,0.07955449482895784,0.39370078740157477,0.08818342151675485,0.14619883040935672,0.42016806722689076,0.305,0.3025,0.3333333333333333,0.12360939431396786,0.09737098344693282,0.043010752688172046,0.5668016194331983,0.03938558487593541,0.08734270910436713,0.3896551724137931,0.5780346820809249,0.5911111111111111,nonDRNA
0.14285714285714285,0.6542056074766355,0.2631578947368421,0.07955449482895784,0.39370078740157477,0.08818342151675485,0.14619883040935672,0.5126050420168068,0.25,0.3225,0.3333333333333333,0.12360939431396786,0.09737098344693282,0.043010752688172046,0.5222672064777327,0.03938558487593541,0.07401924500370097,0.3448275862068966,0.5780346820809249,0.4444444444444444,nonDRNA
0.17714285714285713,0.4672897196261682,0.22180451127819548,0.09705648369132855,0.4370078740157481,0.13932980599647268,0.18567251461988304,0.42016806722689076,0.295,0.32,0.3333333333333333,0.12978986402966627,0.1460564751703992,0.048602150537634406,0.4655870445344129,0.05907837731390311,0.0851221317542561,0.37931034482758624,0.5780346820809249,0.4444444444444444,nonDRNA
0.17857142857142858,0.4672897196261682,0.18796992481203006,0.07955449482895784,0.39370078740157477,0.08818342151675485,0.14619883040935672,0.42016806722689076,0.25,0.25,0.3333333333333333,0.12360939431396786,0.09737098344693282,0.043010752688172046,0.4048582995951417,0.06577392674281213,0.07401924500370097,0.3448275862068966,0.5780346820809249,0.6222222222222222,nonDRNA
0.14285714285714285,0.0,0.18796992481203006,0.09944311853619729,0.39370078740157477,0.08818342151675485,0.19444444444444445,0.42016806722689076,0.3375,0.285,0.3333333333333333,0.12360939431396786,0.09737098344693282,0.043010752688172046,0.4048582995951417,0.04608113430484442,0.07401924500370097,0.3448275862068966,0.5780346820809249,0.4444444444444444,DNA
0.14285714285714285,0.7009345794392523,0.18796992481203006,0.1177406523468576,0.39370078740157477,0.10141093474426807,0.14619883040935672,0.42016806722689076,0.25,0.4475,0.3333333333333333,0.12360939431396786,0.09737098344693282,0.043010752688172046,0.4048582995951417,0.03938558487593541,0.08068097705403406,0.3827586206896552,0.5780346820809249,0.4444444444444444,nonDRNA
0.15857142857142859,0.4672897196261682,0.2105263157894737,0.0954653937947494,0.4251968503937008,0.09876543209876544,0.14619883040935672,0.4621848739495799,0.27,0.2775,0.35333333333333333,0.12360939431396786,0.1032132424537488,0.05978494623655914,0.44534412955465585,0.048050413548641195,0.08142116950407106,0.396551724137931,0.5780346820809249,0.4444444444444444,nonDRNA
0.16714285714285712,0.0,0.20864661654135339,0.08910103420843278,0.39370078740157477,0.09876543209876544,0.14619883040935672,0.42016806722689076,0.25,0.27,0.3333333333333333,0.134734239802225,0.13631937682570594,0.043010752688172046,0.4534412955465587,0.03938558487593541,0.07401924500370097,0.3827586206896552,0.5780346820809249,0.4444444444444444,DNA
0.14285714285714285,0.4672897196261682,0.18796992481203006,0.0883054892601432,0.39370078740157477,0.10141093474426807,0.14619883040935672,0.4663865546218488,0.2875,0.36,0.3333333333333333,0.14091470951792334,0.09737098344693282,0.048172043010752695,0.4048582995951417,0.03938558487593541,0.08882309400444115,0.3896551724137931,0.5780346820809249,0.5022222222222221,nonDRNA
0.17142857142857143,0.4672897196261682,0.18796992481203006,0.09307875894988066,0.39370078740157477,0.09700176366843034,0.14619883040935672,0.42016806722689076,0.25,0.3,0.3333333333333333,0.12360939431396786,0.10418695228821812,0.043010752688172046,0.4898785425101214,0.03938558487593541,0.07401924500370097,0.45862068965517244,0.5780346820809249,0.4444444444444444,nonDRNA
0.18142857142857144,0.4672897196261682,0.20864661654135339,0.09785202863961813,0.452755905511811,0.09347442680776015,0.16374269005847955,0.4831932773109244,0.3025,0.265,0.36333333333333334,0.12360939431396786,0.09737098344693282,0.050322580645161284,0.4048582995951417,0.04214257581725089,0.08068097705403406,0.3448275862068966,0.6300578034682082,0.48444444444444446,nonDRNA
0.16714285714285712,0.4672897196261682,0.18796992481203006,0.08910103420843278,0.39370078740157477,0.08818342151675485,0.14619883040935672,0.42016806722689076,0.355,0.2775,0.3333333333333333,0.12360939431396786,0.09737098344693282,0.043010752688172046,0.4048582995951417,0.04726270185112249,0.07401924500370097,0.3448275862068966,0.5780346820809249,0.6933333333333334,nonDRNA
0.20142857142857143,0.4672897196261682,0.18796992481203006,0.0883054892601432,0.452755905511811,0.0961199294532628,0.15935672514619884,0.42016806722689076,0.3275,0.3175,0.3333333333333333,0.12360939431396786,0.127555988315482,0.043010752688172046,0.42105263157894735,0.04568727845608507,0.07401924500370097,0.3620689655172414,0.5780346820809249,0.48888888888888893,nonDRNA
0.17285714285714285,0.5654205607476634,0.22744360902255636,0.09705648369132855,0.44094488188976383,0.10670194003527336,0.16374269005847955,0.42016806722689076,0.315,0.325,0.3333333333333333,0.12360939431396786,0.09737098344693282,0.043010752688172046,0.44534412955465585,0.041748719968491534,0.07920059215396004,0.3724137931034483,0.5780346820809249,0.4444444444444444,nonDRNA
0.16714285714285712,0.0,0.18796992481203006,0.07955449482895784,0.39370078740157477,0.10934744268077601,0.14619883040935672,0.42016806722689076,0.305,0.3,0.3333333333333333,0.12360939431396786,0.11392405063291139,0.05075268817204301,0.4939271255060728,0.04686884600236313,0.08142116950407106,0.37586206896551727,0.5780346820809249,0.5866666666666667,nonDRNA
0.14285714285714285,0.0,0.18796992481203006,0.09864757358790771,0.39370078740157477,0.08818342151675485,0.14619883040935672,0.42016806722689076,0.3325,0.3125,0.3333333333333333,0.12360939431396786,0.09737098344693282,0.043010752688172046,0.4048582995951417,0.03938558487593541,0.07401924500370097,0.3448275862068966,0.5780346820809249,0.4444444444444444,nonDRNA
0.18285714285714286,0.4672897196261682,0.18796992481203006,0.07955449482895784,0.39370078740157477,0.09876543209876544,0.14619883040935672,0.42016806722689076,0.25,0.345,0.3333333333333333,0.12360939431396786,0.09737098344693282,0.043010752688172046,0.4048582995951417,0.05238282788499409,0.07401924500370097,0.3448275862068966,0.0,0.4444444444444444,nonDRNA
0.16857142857142857,0.4672897196261682,0.19924812030075187,0.08989657915672235,0.39370078740157477,0.11199294532627867,0.16520467836257308,0.4495798319327732,0.3125,0.265,0.37999999999999995,0.12360939431396786,0.11781888997078871,0.043010752688172046,0.4048582995951417,0.044505710909807004,0.07401924500370097,0.3896551724137931,0.5780346820809249,0.4444444444444444,nonDRNA
0.14285714285714285,0.4672897196261682,0.18796992481203006,0.07955449482895784,0.39370078740157477,0.11022927689594357,0.14619883040935672,0.42016806722689076,0.25,0.25,0.3333333333333333,0.17305315203955499,0.09737098344693282,0.07182795698924731,0.4048582995951417,0.03938558487593541,0.07401924500370097,0.44482758620689655,0.0,0.4444444444444444,nonDRNA
0.14285714285714285,0.602803738317757,0.18796992481203006,0.07955449482895784,0.39370078740157477,0.08818342151675485,0.0,0.42016806722689076,0.35,0.4875,0.3333333333333333,0.12360939431396786,0.09737098344693282,0.043010752688172046,0.4048582995951417,0.03938558487593541,0.07401924500370097,0.3448275862068966,0.5780346820809249,0.4444444444444444,nonDRNA
0.14285714285714285,0.4672897196261682,0.21240601503759396,0.07955449482895784,0.44094488188976383,0.11375661375661376,0.14619883040935672,0.4705882352941177,0.3025,0.26,0.3333333333333333,0.14215080346106304,0.11002921129503407,0.052473118279569894,0.43724696356275305,0.03938558487593541,0.08142116950407106,0.37586206896551727,0.5780346820809249,0.4933333333333334,nonDRNA
0.16142857142857142,0.4672897196261682,0.19924812030075187,0.09785202863961813,0.4173228346456693,0.10582010582010581,0.14619883040935672,0.48739495798319327,0.265,0.295,0.35333333333333333,0.12360939431396786,0.11002921129503407,0.043010752688172046,0.47773279352226716,0.04135486411973218,0.08142116950407106,0.42758620689655175,0.6647398843930635,0.4444444444444444,nonDRNA
0.19857142857142857,0.4672897196261682,0.22932330827067668,0.0914876690533015,0.39370078740157477,0.08818342151675485,0.14619883040935672,0.5420168067226891,0.25,0.3575,0.3333333333333333,0.15451174289245984,0.09737098344693282,0.043010752688172046,0.5384615384615384,0.07089405277668373,0.07401924500370097,0.3448275862068966,0.5780346820809249,0.4444444444444444,nonDRNA
0.17714285714285713,0.4672897196261682,0.2105263157894737,0.07955449482895784,0.39370078740157477,0.10229276895943562,0.14619883040935672,0.42016806722689076,0.2975,0.29,0.3333333333333333,0.12360939431396786,0.09737098344693282,0.050322580645161284,0.47773279352226716,0.03938558487593541,0.08586232420429311,0.3448275862068966,0.5780346820809249,0.52,nonDRNA
0.17285714285714285,0.4672897196261682,0.19924812030075187,0.0883054892601432,0.39370078740157477,0.09347442680776015,0.1783625730994152,0.43697478991596644,0.285,0.36,0.3333333333333333,0.13720642768850433,0.11587147030185005,0.043010752688172046,0.5141700404858299,0.044505710909807004,0.07846039970392303,0.4310344827586207,0.5780346820809249,0.4444444444444444,nonDRNA
0.14285714285714285,0.4672897196261682,0.18796992481203006,0.10262529832935562,0.39370078740157477,0.08818342151675485,0.14619883040935672,0.42016806722689076,0.3325,0.25,0.3333333333333333,0.1508034610630408,0.09737098344693282,0.043010752688172046,0.4048582995951417,0.03938558487593541,0.09548482605477425,0.3448275862068966,0.0,0.4444444444444444,nonDRNA
0.16285714285714284,0.4672897196261682,0.18796992481203006,0.0954653937947494,0.47244094488188976,0.10052910052910052,0.17105263157894737,0.42016806722689076,0.29,0.3,0.3333333333333333,0.14215080346106304,0.11684518013631938,0.049892473118279566,0.46153846153846145,0.03938558487593541,0.08142116950407106,0.39999999999999997,0.5780346820809249,0.4444444444444444,nonDRNA
0.14285714285714285,0.4672897196261682,0.18796992481203006,0.09228321400159108,0.4921259842519685,0.0943562610229277,0.14619883040935672,0.45798319327731096,0.375,0.28,0.37000000000000005,0.12360939431396786,0.09737098344693282,0.04774193548387097,0.43724696356275305,0.03938558487593541,0.07401924500370097,0.3448275862068966,0.5780346820809249,0.4444444444444444,nonDRNA
0.15142857142857144,0.4672897196261682,0.21992481203007516,0.07955449482895784,0.4370078740157481,0.08818342151675485,0.1681286549707602,0.4621848739495799,0.2975,0.28,0.3333333333333333,0.14215080346106304,0.10808179162609544,0.06193548387096774,0.5668016194331983,0.04765655769988184,0.12509252405625462,0.44137931034482764,0.5780346820809249,0.4444444444444444,nonDRNA
0.16285714285714284,0.0,0.18796992481203006,0.0914876690533015,0.39370078740157477,0.08818342151675485,0.14619883040935672,0.5252100840336135,0.27,0.305,0.3333333333333333,0.12360939431396786,0.09737098344693282,0.043010752688172046,0.5060728744939271,0.03938558487593541,0.07401924500370097,0.4310344827586207,0.5780346820809249,0.4444444444444444,RNA
0.16,0.0,0.18796992481203006,0.10501193317422435,0.39370078740157477,0.10582010582010581,0.14619883040935672,0.42016806722689076,0.25,0.25,0.5766666666666667,0.12360939431396786,0.09737098344693282,0.043010752688172046,0.4048582995951417,0.03938558487593541,0.07401924500370097,0.396551724137931,0.5780346820809249,0.5555555555555556,nonDRNA
0.19285714285714287,0.0,0.18796992481203006,0.07955449482895784,0.4645669291338582,0.10141093474426807,0.14619883040935672,0.4663865546218488,0.25,0.25,0.3333333333333333,0.14709517923362175,0.09737098344693282,0.043010752688172046,0.4048582995951417,0.04214257581725089,0.0851221317542561,0.40344827586206894,0.5780346820809249,0.6044444444444445,nonDRNA
0.1657142857142857,0.4672897196261682,0.18796992481203006,0.09705648369132855,0.42125984251968507,0.10846560846560846,0.14619883040935672,0.4495798319327732,0.2925,0.3,0.42,0.14091470951792334,0.09737098344693282,0.043010752688172046,0.4331983805668016,0.043717999212288305,0.08142116950407106,0.393103448275862,0.5780346820809249,0.4444444444444444,nonDRNA
0.20285714285714285,0.4672897196261682,0.19548872180451127,0.1137629276054097,0.39370078740157477,0.13315696649029982,0.1564327485380117,0.4621848739495799,0.28,0.3075,0.3833333333333333,0.12978986402966627,0.14021421616358326,0.04774193548387097,0.5020242914979757,0.04489956675856636,0.0843819393042191,0.393103448275862,0.5780346820809249,0.5288888888888889,nonDRNA
0.17714285714285713,0.4672897196261682,0.18796992481203006,0.07955449482895784,0.39370078740157477,0.10670194003527336,0.18859649122807018,0.42016806722689076,0.3125,0.25,0.3333333333333333,0.12360939431396786,0.12950340798442064,0.043010752688172046,0.5222672064777327,0.05435210712879086,0.07401924500370097,0.3448275862068966,0.5780346820809249,0.48888888888888893,DNA
0.20142857142857143,0.0,0.21240601503759396,0.07955449482895784,0.39370078740157477,0.09876543209876544,0.14619883040935672,0.42016806722689076,0.25,0.3175,0.3333333333333333,0.12360939431396786,0.09737098344693282,0.043010752688172046,0.4534412955465587,0.03938558487593541,0.07401924500370097,0.40344827586206894,0.5780346820809249,0.4444444444444444,nonDRNA
0.16714285714285712,0.6542056074766355,0.18796992481203006,0.07955449482895784,0.39370078740157477,0.08818342151675485,0.14619883040935672,0.42016806722689076,0.31,0.305,0.4066666666666667,0.12360939431396786,0.10418695228821812,0.043010752688172046,0.45748987854251005,0.04135486411973218,0.08290155440414508,0.3689655172413793,0.5780346820809249,0.4444444444444444,nonDRNA
0.16142857142857142,0.0,0.18796992481203006,0.07955449482895784,0.39370078740157477,0.12786596119929453,0.1783625730994152,0.5546218487394958,0.3,0.2725,0.3333333333333333,0.12360939431396786,0.11879259980525804,0.043010752688172046,0.4048582995951417,0.03938558487593541,0.07401924500370097,0.46896551724137936,0.7687861271676301,0.5511111111111111,nonDRNA
0.1542857142857143,0.4672897196261682,0.18796992481203006,0.07955449482895784,0.42125984251968507,0.09700176366843034,0.17543859649122806,0.4831932773109244,0.285,0.345,0.3333333333333333,0.13967861557478367,0.09737098344693282,0.043010752688172046,0.5748987854251011,0.051595116187475386,0.0851221317542561,0.3724137931034483,0.5780346820809249,0.4444444444444444,nonDRNA
0.1657142857142857,0.4672897196261682,0.20300751879699247,0.08750994431185362,0.44094488188976383,0.08818342151675485,0.14619883040935672,0.5168067226890757,0.285,0.2625,0.3333333333333333,0.1433868974042027,0.11197663096397273,0.043010752688172046,0.4048582995951417,0.03938558487593541,0.07401924500370097,0.43793103448275866,0.5780346820809249,0.4444444444444444,nonDRNA
0.2285714285714286,0.4672897196261682,0.2105263157894737,0.09387430389817024,0.39370078740157477,0.10934744268077601,0.14619883040935672,0.42016806722689076,0.27,0.3375,0.3333333333333333,0.12360939431396786,0.10516066212268745,0.06193548387096774,0.5101214574898785,0.048050413548641195,0.07401924500370097,0.396551724137931,0.5780346820809249,0.4444444444444444,nonDRNA
0.16428571428571428,0.4672897196261682,0.21804511278195485,0.08432776451869531,0.4173228346456693,0.11199294532627867,0.18567251461988304,0.45378151260504207,0.25,0.2875,0.37999999999999995,0.13349814585908532,0.09737098344693282,0.053763440860215055,0.4898785425101214,0.041748719968491534,0.07772020725388601,0.36551724137931035,0.5780346820809249,0.4444444444444444,nonDRNA
0.15571428571428572,0.4672897196261682,0.18796992481203006,0.10739856801909309,0.39370078740157477,0.09347442680776015,0.14619883040935672,0.4621848739495799,0.2725,0.275,0.3333333333333333,0.1508034610630408,0.12852969814995133,0.04688172043010753,0.5101214574898785,0.04686884600236313,0.07401924500370097,0.3448275862068966,0.5780346820809249,0.4977777777777778,nonDRNA
